state,county,school_name,vaccination_rate,num_students,school_id
CO,El Paso,Rocky Mountain Classical Academy Preschool,0.9027,500,CO-02002
CO,El Paso,Bennett Ranch Preschool,1,500,CO-02003
CO,El Paso,Legacy Peak Elementary School,0.8903,500,CO-02004
CO,El Paso,Legacy Peak Elementary Preschool,0.8889,500,CO-02005
CO,El Paso,Bennett Ranch Elementary School,0.88995,500,CO-02006
CO,El Paso,Liberty Tree Academy,0.93035,500,CO-02007
CO,El Paso,New Summit Charter Academy,0.78965,500,CO-02008
CO,El Paso,New Summit Preschool,0.8868,500,CO-02009
CO,El Paso,Atlas Preparatory Middle School,0.928,500,CO-02010
CO,El Paso,Digital High School,0.8786,500,CO-02011
CO,El Paso,TCA College Pathways,0.8391,500,CO-02012
CO,El Paso,The Classical Academy Junior High,0.9114,500,CO-02013
CO,El Paso,The Classical Academy Elementary,0.8751,500,CO-02014
CO,El Paso,Home School Academy Programs,0.60225,500,CO-02015
CO,El Paso,Inspiration View Elementary School,0.91385,500,CO-02016
CO,El Paso,Inspiration View Elementary Preschool,0.9286,500,CO-02017
CO,El Paso,Grand Mountain School,0.80875,500,CO-02018
CO,El Paso,Once Upon A Childcare - Vickers,0.9728,500,CO-02019
CO,El Paso,Taylor Elementary Preschool,0.6154,500,CO-02020
CO,El Paso,Aragon Elementary Preschool (CPCD),0.9722,500,CO-02021
CO,El Paso,Bricker Elementary School (CPCD),0.871,500,CO-02022
CO,El Paso,Mountainside Elementary Preschool (CPCD),0.9412,500,CO-02023
CO,El Paso,Chinook Trail Middle School,0.946,500,CO-02024
CO,El Paso,Coperni 3,0.7004,500,CO-02025
CO,El Paso,Mountain View Academy,0.94825,500,CO-02026
CO,El Paso,Orton Academy,0.8909,500,CO-02027
CO,El Paso,Atlas Preparatory Elementary School,0.8692,500,CO-02028
CO,El Paso,Monument Charter Academy - East Campus,0.9008,500,CO-02029
CO,El Paso,Encompass Heights Elementary School,0.8994,500,CO-02030
CO,El Paso,Pioneer Technology and Arts Academy,0.89865,500,CO-02031
CO,El Paso,Ascend College Prep,0.8495,500,CO-02032
CO,El Paso,D3 My Way Virtual School,0.6627,500,CO-02033
CO,El Paso,Spark Online Academy,0.9416,500,CO-02034
CO,El Paso,Kid City USA - Dublin Boulevard,0.9385,500,CO-02035
CO,El Paso,Golden Mountain Montessori Toddlers,1,500,CO-02036
CO,El Paso,Colorado Springs Charter Academy Middle School,0.9296,500,CO-02037
CO,El Paso,Encompass Heights Elementary Preschool,0.963,500,CO-02038
CO,El Paso,St. Gabriel Classical Academy,0.93335,500,CO-02039
CO,El Paso,Centennial Elementary CPCD Preschool,0.9762,500,CO-02040
CO,El Paso,Evangelical Christian Academy - 1330 E Van Buren St,0.8696,500,CO-02041
CO,El Paso,Lionheart Children's Academy at Academy Christian,0.9453,500,CO-02042
CO,El Paso,Saint Gabriel Academy Montessori Preschool,0.9024,500,CO-02043
CO,El Paso,Kid City USA - Cordera,0.871,500,CO-02044
CO,El Paso,James Irwin JAG Cubs Daycare,0.931,500,CO-02045
CO,El Paso,The Learning Experience - Banning Lewis Ranch,1,500,CO-02046
CO,El Paso,The Vanguard School K-12,0.9139,500,CO-02047
CO,El Paso,Carlton Academy,1,500,CO-02048
CO,El Paso,Mountain View Montessori at Black Forest,0.9688,500,CO-02049
CO,El Paso,High Plains CPCD Preschool,0.913,500,CO-02050
CO,El Paso,Valley Christian Academy - New Center Point,0.8056,500,CO-02051
CO,El Paso,Midland Preschool/District 11 Early Childhood,0.6667,500,CO-02052
CO,El Paso,Falcon Elementary Preschool,1,500,CO-02053
CO,El Paso,Leading Edge at Lewis-Palmer Elementary,0.8182,500,CO-02054
CO,El Paso,ASD20 - Bridges,0.8983,500,CO-02055
CO,El Paso,Academy International Preschool,0.8889,500,CO-02056
CO,El Paso,Academy Endeavour Preschool,0.875,500,CO-02057
CO,Elbert,Legacy Academy,0.7226,500,CO-02058
CO,Elbert,Running Creek Elementary School,0.9067,500,CO-02059
CO,Elbert,Simla Elementary School,0.8602,500,CO-02060
CO,Elbert,Simla High School,0.9368,500,CO-02061
CO,Elbert,Simla Junior High School,0.9487,500,CO-02062
CO,Elbert,Singing Hills Elementary School,0.8996,500,CO-02063
CO,Elbert,Elbert Elementary School,0.71465,500,CO-02064
CO,Elbert,Elbert Junior-Senior High School,0.71465,500,CO-02065
CO,Elbert,Elizabeth High School,0.9572,500,CO-02066
CO,Elbert,Elizabeth Middle School,0.9776,500,CO-02067
CO,Elbert,Kiowa Elementary School,0.8121,500,CO-02068
CO,Elbert,Kiowa High School,0.9186,500,CO-02069
CO,Elbert,Kiowa Middle School,0.9296,500,CO-02070
CO,Elbert,Big Sandy Preschool,0.875,500,CO-02071
CO,Elbert,Elbert Preschool Dist 200,0.8696,500,CO-02072
CO,Elbert,Kiowa Preschool And Learning Center,0.9,500,CO-02073
CO,Elbert,Running Creek Preschool,0.9487,500,CO-02074
CO,Elbert,Singing Hills Elementary Preschool,0.9836,500,CO-02075
CO,Elbert,Agate Elementary School,0.77775,500,CO-02076
CO,Elbert,Agate Junior Senior High School,0.8485,500,CO-02077
CO,Elbert,Agate School District Preschool,0.6667,500,CO-02078
CO,Fremont,Lincoln School Of Science And Technology,0.9687,500,CO-02079
CO,Fremont,Mckinley Elementary School,0.92215,500,CO-02080
CO,Fremont,Penrose Elementary School,0.8432,500,CO-02081
CO,Fremont,Washington Elementary School,0.9734,500,CO-02082
CO,Fremont,Canon City High School,0.9444,500,CO-02083
CO,Fremont,Canon City Middle School,0.9437,500,CO-02084
CO,Fremont,Canon Exploratory School,0.85615,500,CO-02085
CO,Fremont,Florence Jr/Sr High School,0.9365,500,CO-02086
CO,Fremont,Fremont Elementary School,0.88,500,CO-02087
CO,Fremont,Harrison School,0.8971,500,CO-02088
CO,Fremont,The Giving Tree Child Care Center & Preschool,0.9286,500,CO-02089
CO,Fremont,Fremont County Head Start,0.9735,500,CO-02090
CO,Fremont,Cotopaxi Early Learning Center,1,500,CO-02091
CO,Fremont,Living Stone Calvary - Royal Gorge Christian,0.8333,500,CO-02092
CO,Fremont,New Child Montessori School,0.9,500,CO-02093
CO,Fremont,Rocky Mountain Childrens Discovery,0.949,500,CO-02094
CO,Fremont,Fremont Cubs Preschool,0.9821,500,CO-02095
CO,Fremont,Penrose Kits Preschool,0.8333,500,CO-02096
CO,Fremont,McKinley Elementary Preschool,0.9667,500,CO-02097
CO,Garfield,Rifle High School,0.9323,500,CO-02098
CO,Garfield,Rifle Middle School,0.9672,500,CO-02099
CO,Garfield,Riverside School,0.9541,500,CO-02100
CO,Garfield,Roaring Fork High School,0.9365,500,CO-02101
CO,Garfield,Ross Montessori School,0.8096,500,CO-02102
CO,Garfield,Sopris Elementary School,0.9247,500,CO-02103
CO,Garfield,Two Rivers Community School,0.86295,500,CO-02104
CO,Garfield,Wamsley Elementary School,0.98255,500,CO-02105
CO,Garfield,Basalt Elementary School,0.9458,500,CO-02106
CO,Garfield,Basalt High School,0.9667,500,CO-02107
CO,Garfield,Basalt Middle School,0.972,500,CO-02108
CO,Garfield,Bea Underwood Elementary School,0.9149,500,CO-02109
CO,Garfield,Bridges,0.9583,500,CO-02110
CO,Garfield,Cactus Valley Elementary School,0.9376,500,CO-02111
CO,Garfield,Carbondale Middle School,0.9579,500,CO-02112
CO,Garfield,Coal Ridge High School,0.9474,500,CO-02113
CO,Garfield,Crystal River Elementary School,0.9809,500,CO-02114
CO,Garfield,Elk Creek Elementary,0.9522,500,CO-02115
CO,Garfield,Glenwood Springs Elementary School,0.95255,500,CO-02116
CO,Garfield,Glenwood Springs High School,0.9749,500,CO-02117
CO,Garfield,Glenwood Springs Middle School,0.9688,500,CO-02118
CO,Garfield,Graham Mesa Elementary School,0.93795,500,CO-02119
CO,Garfield,Grand Valley Center For Family Learning,0.85485,500,CO-02120
CO,Garfield,Grand Valley High School,0.9516,500,CO-02121
CO,Garfield,Grand Valley Middle School,0.9583,500,CO-02122
CO,Garfield,Highland Elementary School,0.9507,500,CO-02123
CO,Garfield,Kathryn Senor Elementary School,1,500,CO-02124
CO,Garfield,Yampah Mountain School,0.733,500,CO-02125
CO,Garfield,St Stephen Catholic School,0.86725,500,CO-02126
CO,Garfield,Colorado Rocky Mountain School,0.9706,500,CO-02127
CO,Garfield,St. Stephen's Preschool,0.9211,500,CO-02128
CO,Garfield,Waldorf School on The Roaring Fork Preschool,0.6485,500,CO-02129
CO,Garfield,Cactus Valley Elementary Preschool,0.9257,500,CO-02130
CO,Garfield,Caring Kids Preschool,0.9412,500,CO-02131
CO,Garfield,Children's Rocky Mountain School Inc,0.9091,500,CO-02132
CO,Garfield,Crystal River Elementary Early Childhood Center,0.9815,500,CO-02133
CO,Garfield,Elk Creek Elementary Preschool,0.9,500,CO-02134
CO,Garfield,Faith Lutheran Childcare Center,1,500,CO-02135
CO,Garfield,Wamsley Elementary Preschool,0.99105,500,CO-02136
CO,Garfield,Graham Mesa Preschool,0.9444,500,CO-02137
CO,Garfield,Grand Valley Center For Family Learning Preschool,0.9506,500,CO-02138
CO,Garfield,Highland Preschool,0.9787,500,CO-02139
CO,Garfield,Kathryn Senor Preschool,1,500,CO-02140
CO,Garfield,Mt Sopris Montessori School,0.9762,500,CO-02141
CO,Garfield,New Creation Preschool,0.9677,500,CO-02142
CO,Garfield,Yampah Mountain High School Nursery,0.5333,500,CO-02143
CO,Garfield,Our School Inc,0.9706,500,CO-02144
CO,Garfield,Glenwood Springs Elementary Preschool,0.9636,500,CO-02145
CO,Garfield,Sopris Elementary Preschool Program,0.9355,500,CO-02146
CO,Garfield,Riverview School,0.92185,500,CO-02147
CO,Garfield,Riverview ECE,0.9636,500,CO-02148
CO,Garfield,Carbondale Community Charter School,0.9393,500,CO-02149
CO,Garfield,Basalt Campus Kids,0.9259,500,CO-02150
CO,Garfield,Peter Pan Y Sus Amigos Preschool,1,500,CO-02151
CO,Gilpin,Gilpin County K-12 Schools,0.8469,500,CO-02152
CO,Gilpin,Gilpin County Preschool,0.8824,500,CO-02153
CO,Grand,Middle Park High School,0.9144,500,CO-02154
CO,Grand,West Grand K-12 Schools,0.9103,500,CO-02155
CO,Grand,East Grand Middle School,0.9495,500,CO-02156
CO,Grand,Fraser Valley Elementary School,0.89105,500,CO-02157
CO,Grand,Granby Elementary School,0.8066,500,CO-02158
CO,Grand,Granby Play Days Preschool,0.9375,500,CO-02159
CO,Grand,Grand Kids Learning Center - Willow,0.9333,500,CO-02160
CO,Grand,Kremmling Preschool,0.9556,500,CO-02161
CO,Gunnison,Marble Charter School,0.4419,500,CO-02162
CO,Gunnison,Crested Butte Elementary School,0.90735,500,CO-02163
CO,Gunnison,Crested Butte Secondary School,0.8936,500,CO-02164
CO,Gunnison,Gunnison Elementary School,0.89545,500,CO-02165
CO,Gunnison,Gunnison High School,0.8772,500,CO-02166
CO,Gunnison,Gunnison Middle School,0.8581,500,CO-02167
CO,Gunnison,Stepping Stones,0.8689,500,CO-02168
CO,Gunnison,Lake Preschool,0.8947,500,CO-02169
CO,Gunnison,Little Red Schoolhouse - ctsd bte,0.8125,500,CO-02170
CO,Gunnison,Paradise Place,0.8182,500,CO-02171
CO,Gunnison,Seasons Schoolhouse Inc,0.9333,500,CO-02172
CO,Hinsdale,Lake City Community School,0.86065,500,CO-02173
CO,Hinsdale,Wee Care In Lake City,0.9,500,CO-02174
CO,Hinsdale,Lake City Community Preschool,0.7778,500,CO-02175
CO,Huerfano,La Veta Elementary School,0.8611,500,CO-02176
CO,Huerfano,La Veta Junior-Senior High School,0.9515,500,CO-02177
CO,Huerfano,Gardner Valley School,0.9662,500,CO-02178
CO,Huerfano,John Mall High School,0.9558,500,CO-02179
CO,Huerfano,La Veta Public School Preschool,0.9524,500,CO-02180
CO,Huerfano,Peakview Preschool,1,500,CO-02181
CO,Huerfano,SCCOG Early Learning Center,0.875,500,CO-02182
CO,Jackson,North Park K-12 Schools,0.9116,500,CO-02183
CO,Jackson,North Park Preschool,0.9375,500,CO-02184
CO,Jefferson,Kyffin Elementary School,0.97625,500,CO-02185
CO,Jefferson,Lakewood High School,0.9663,500,CO-02186
CO,Jefferson,Lasley Elementary School,0.9384,500,CO-02187
CO,Jefferson,Lawrence Elementary School,0.91455,500,CO-02188
CO,Jefferson,Leawood Elementary School,0.969,500,CO-02189
CO,Jefferson,Lincoln Charter Academy,0.9141,500,CO-02190
CO,Jefferson,Little Elementary School,0.94515,500,CO-02191
CO,Jefferson,Longview High School,0.9688,500,CO-02192
CO,Jefferson,Lukas Elementary,0.99525,500,CO-02193
CO,Jefferson,Lumberg Elementary School,0.9029,500,CO-02194
CO,Jefferson,Mandalay Middle School,0.9677,500,CO-02195
CO,Jefferson,Manning Options School,0.9854,500,CO-02196
CO,Jefferson,Maple Grove Elementary School,0.9698,500,CO-02197
CO,Jefferson,Marshdale Elementary School,0.93925,500,CO-02198
CO,Jefferson,McLain Community High School,0.9777,500,CO-02199
CO,Jefferson,Meiklejohn Elementary,0.982,500,CO-02200
CO,Jefferson,Miller Special Education,0.76555,500,CO-02201
CO,Jefferson,Mitchell Elementary School,0.98595,500,CO-02202
CO,Jefferson,Montessori Peaks Charter Academy,0.88255,500,CO-02203
CO,Jefferson,Montessori School Of Evergreen,0.9355,500,CO-02204
CO,Jefferson,Moore Middle School,0.9658,500,CO-02205
CO,Jefferson,Mortensen Elementary School,0.95585,500,CO-02206
CO,Jefferson,Mount Carbon Elementary School,0.9658,500,CO-02207
CO,Jefferson,Mountain Phoenix Community School,0.7553,500,CO-02208
CO,Jefferson,New America School - Lakewood,0.6486,500,CO-02209
CO,Jefferson,Normandy Elementary School,0.97555,500,CO-02210
CO,Jefferson,North Arvada Middle School,0.9644,500,CO-02211
CO,Jefferson,Oberon Junior High School,0.981,500,CO-02212
CO,Jefferson,Our Lady Of Fatima Catholic,0.9947,500,CO-02213
CO,Jefferson,Parmalee Elementary School,0.9112,500,CO-02214
CO,Jefferson,Patterson International School,0.92695,500,CO-02215
CO,Jefferson,Pennington Elementary School,0.90705,500,CO-02216
CO,Jefferson,Pomona High School,0.9741,500,CO-02217
CO,Jefferson,Powderhorn Elementary School,0.95585,500,CO-02218
CO,Jefferson,Prospect Valley Elementary School,0.94745,500,CO-02219
CO,Jefferson,Ralston Elementary School,0.99125,500,CO-02220
CO,Jefferson,Ralston Valley Senior High School,0.9781,500,CO-02221
CO,Jefferson,Red Rocks Elementary School,0.92945,500,CO-02222
CO,Jefferson,Rocky Mountain Academy Of Evergreen,0.9287,500,CO-02223
CO,Jefferson,Rocky Mountain Deaf School,0.93055,500,CO-02224
CO,Jefferson,Rooney Ranch Elementary School,0.99385,500,CO-02225
CO,Jefferson,Ryan Elementary,0.9788,500,CO-02226
CO,Jefferson,Secrest Elementary School,0.867,500,CO-02227
CO,Jefferson,Semper Elementary School,0.98985,500,CO-02228
CO,Jefferson,Shaffer Elementary School,0.9768,500,CO-02229
CO,Jefferson,Shelton Elementary School,0.90695,500,CO-02230
CO,Jefferson,Shrine Of St Anne,0.9286,500,CO-02231
CO,Jefferson,Sierra Elementary School,0.954,500,CO-02232
CO,Jefferson,Slater Elementary School,0.82925,500,CO-02233
CO,Jefferson,Sobesky Academy,0.907,500,CO-02234
CO,Jefferson,South Lakewood Elementary School,0.86365,500,CO-02235
CO,Jefferson,Wellspring Catholic Academy of St. Bernadette,0.675,500,CO-02236
CO,Jefferson,Standley Lake High School,0.977,500,CO-02237
CO,Jefferson,Stein Elementary School,0.94625,500,CO-02238
CO,Jefferson,Stevens Elementary School,0.86835,500,CO-02239
CO,Jefferson,Stober Elementary School,0.94415,500,CO-02240
CO,Jefferson,Stony Creek Elementary School,0.9499,500,CO-02241
CO,Jefferson,Stott Elementary School,0.9792,500,CO-02242
CO,Jefferson,Summit Ridge Middle School,0.9839,500,CO-02243
CO,Jefferson,Swanson Elementary School,0.9514,500,CO-02244
CO,Jefferson,Two Roads Charter School,0.66785,500,CO-02245
CO,Jefferson,Ute Meadows Elementary School,0.98015,500,CO-02246
CO,Jefferson,Van Arsdale Elementary School,0.97945,500,CO-02247
CO,Jefferson,Vanderhoof Elementary School,0.9436,500,CO-02248
CO,Jefferson,Warder Elementary School,0.9539,500,CO-02249
CO,Jefferson,Warren Tech Central,0.4286,500,CO-02250
CO,Jefferson,Wayne Carle Middle School,0.9841,500,CO-02251
CO,Jefferson,Weber Elementary School,0.9504,500,CO-02252
CO,Jefferson,Welchester Elementary School,0.8897,500,CO-02253
CO,Jefferson,West Jefferson Elementary School,0.9454,500,CO-02254
CO,Jefferson,West Jefferson Middle School,0.9517,500,CO-02255
CO,Jefferson,West Woods Elementary School,0.9884,500,CO-02256
CO,Jefferson,Westgate Elementary School,0.849,500,CO-02257
CO,Jefferson,Westridge Elementary School,0.95185,500,CO-02258
CO,Jefferson,Adams Elementary School,0.87355,500,CO-02259
CO,Jefferson,Addenbrooke Classical Academy,0.9096,500,CO-02260
CO,Jefferson,Alameda International High School,0.9257,500,CO-02261
CO,Jefferson,Arvada High School,0.9406,500,CO-02262
CO,Jefferson,Arvada K-8,0.8486,500,CO-02263
CO,Jefferson,Arvada West High School,0.9628,500,CO-02264
CO,Jefferson,Augustine Classical Academy,0.86205,500,CO-02265
CO,Jefferson,Bear Creek High School,0.9745,500,CO-02266
CO,Jefferson,Bear Creek K-8 School,0.9518,500,CO-02267
CO,Jefferson,Bell Middle School,0.9737,500,CO-02268
CO,Jefferson,Belmar Elementary School,0.91,500,CO-02269
CO,Jefferson,Bergen Meadow Primary School,0.9643,500,CO-02270
CO,Jefferson,Bergen Valley Intermediate School,0.9724,500,CO-02271
CO,Jefferson,Blue Heron Elementary School,0.96665,500,CO-02272
CO,Jefferson,Bradford Intermediate School,0.9731,500,CO-02273
CO,Jefferson,Bradford Primary School,0.95215,500,CO-02274
CO,Jefferson,Brady Exploration School,0.96,500,CO-02275
CO,Jefferson,Carmody Middle School,0.9613,500,CO-02276
CO,Jefferson,Chatfield High School,0.9749,500,CO-02277
CO,Jefferson,Coal Creek Canyon K-8 Elementary School,0.97405,500,CO-02278
CO,Jefferson,Collegiate Academy Of Colorado,0.85415,500,CO-02279
CO,Jefferson,Colorado Academy,0.993,500,CO-02280
CO,Jefferson,Columbine High School,0.9764,500,CO-02281
CO,Jefferson,Columbine Hills Elementary School,0.9545,500,CO-02282
CO,Jefferson,Compass Montessori - Golden Charter School,0.8978,500,CO-02283
CO,Jefferson,Compass Montessori - Wheat Ridge Charter School,0.9556,500,CO-02284
CO,Jefferson,Conifer Senior High School,0.958,500,CO-02285
CO,Jefferson,Connections Learning Center On The Earle Johnson Campus,0.931,500,CO-02286
CO,Jefferson,Coronado Elementary School,0.9667,500,CO-02287
CO,Jefferson,Creighton Middle School,0.9403,500,CO-02288
CO,Jefferson,Dakota Ridge Senior High School,0.9745,500,CO-02289
CO,Jefferson,Deane Elementary School,0.8819,500,CO-02290
CO,Jefferson,Deer Creek Middle School,0.9886,500,CO-02291
CO,Jefferson,Dennison Elementary School,0.96025,500,CO-02292
CO,Jefferson,Denver Christian School,0.9176,500,CO-02293
CO,Jefferson,D'evelyn Junior/Senior High School,0.9756,500,CO-02294
CO,Jefferson,Devinny Elementary School,0.96485,500,CO-02295
CO,Jefferson,Doral Academy Of Colorado,0.9345,500,CO-02296
CO,Jefferson,Drake Junior High School,0.9704,500,CO-02297
CO,Jefferson,Dunstan Middle School,0.9632,500,CO-02298
CO,Jefferson,Dutch Creek Elementary School,0.95395,500,CO-02299
CO,Jefferson,Edgewater Elementary School,0.85685,500,CO-02300
CO,Jefferson,Eiber Elementary School,0.823,500,CO-02301
CO,Jefferson,Elk Creek Elementary School,0.9527,500,CO-02302
CO,Jefferson,Evergreen Country Day Preschool,0.9895,500,CO-02303
CO,Jefferson,Evergreen High School,0.9653,500,CO-02304
CO,Jefferson,Evergreen Middle School,0.9613,500,CO-02305
CO,Jefferson,Everitt Middle School,0.9705,500,CO-02306
CO,Jefferson,Excel Academy Charter School,0.97405,500,CO-02307
CO,Jefferson,Fairmount Elementary School,0.9752,500,CO-02308
CO,Jefferson,Faith Christian Academy,0.8292,500,CO-02309
CO,Jefferson,Falcon Bluffs Middle School,0.972,500,CO-02310
CO,Jefferson,Foothills Elementary School,0.876,500,CO-02311
CO,Jefferson,Foster Elementary School,0.94155,500,CO-02312
CO,Jefferson,Free Horizon Montessori Charter School,0.9465,500,CO-02313
CO,Jefferson,Fremont Elementary School,0.94765,500,CO-02314
CO,Jefferson,Golden High School,0.9632,500,CO-02315
CO,Jefferson,Golden View Classical Academy,0.76915,500,CO-02316
CO,Jefferson,Governor's Ranch Elementary School,0.9127,500,CO-02317
CO,Jefferson,Green Gables Elementary School,0.9161,500,CO-02318
CO,Jefferson,Green Mountain High School,0.9787,500,CO-02319
CO,Jefferson,Hackberry Hill Elementary School,0.93275,500,CO-02320
CO,Jefferson,Hope Academy,0.592,500,CO-02321
CO,Jefferson,Hutchinson Elementary School,0.9213,500,CO-02322
CO,Jefferson,Jeffco's 21st Century Virtual Academy,0.944,500,CO-02323
CO,Jefferson,Jefferson Academy High School,0.964,500,CO-02324
CO,Jefferson,Jefferson Academy,0.6862,500,CO-02325
CO,Jefferson,Jefferson County Open Elementary School,0.83695,500,CO-02326
CO,Jefferson,Jefferson County Open Secondary,0.906,500,CO-02327
CO,Jefferson,Jefferson High School,0.8965,500,CO-02328
CO,Jefferson,Ken Caryl Middle School,0.9778,500,CO-02329
CO,Jefferson,Kendallvue Elementary School,0.94415,500,CO-02330
CO,Jefferson,Kendrick Lakes Elementary School,0.96485,500,CO-02331
CO,Jefferson,Wheat Ridge High School,0.9597,500,CO-02332
CO,Jefferson,Wilmot Elementary School,0.96545,500,CO-02333
CO,Jefferson,Woodrow Wilson Charter Academy,0.87165,500,CO-02334
CO,Jefferson,Shepherd Of The Valley Lutheran School,0.94565,500,CO-02335
CO,Jefferson,Alpine Valley School,0.96295,500,CO-02336
CO,Jefferson,Bethlehem Lutheran School,0.9207,500,CO-02337
CO,Jefferson,Front Range Christian School,0.8341,500,CO-02338
CO,Jefferson,Havern School,0.9459,500,CO-02339
CO,Jefferson,St Peter And Paul,0.9574,500,CO-02340
CO,Jefferson,Steele School For Early Learning,1,500,CO-02341
CO,Jefferson,Stevens Preschool,0.913,500,CO-02342
CO,Jefferson,Stony Creek Preschool,0.9701,500,CO-02343
CO,Jefferson,Stott Preschool,1,500,CO-02344
CO,Jefferson,Sunflower Montessori School Llc,0.9833,500,CO-02345
CO,Jefferson,Susan M Duncan Family Ymca Child Care,1,500,CO-02346
CO,Jefferson,The Academy Ece Of Arvada,0.9924,500,CO-02347
CO,Jefferson,The Goddard School of Lakewood - 12850 West Alameda Parkway,1,500,CO-02348
CO,Jefferson,The Great Escape,0.9394,500,CO-02349
CO,Jefferson,The Learning Experience - Westminster,0.9931,500,CO-02350
CO,Jefferson,Trailmark Learning Center,1,500,CO-02351
CO,Jefferson,Van Arsdale Preschool,0.9074,500,CO-02352
CO,Jefferson,Victory Montessori And Childcare,0.9783,500,CO-02353
CO,Jefferson,Waterstone Preschool,0.9684,500,CO-02354
CO,Jefferson,Warder Preschool,0.9818,500,CO-02355
CO,Jefferson,Welchester Preschool,0.9459,500,CO-02356
CO,Jefferson,West Jefferson Preschool,0.9661,500,CO-02357
CO,Jefferson,Westgate Preschool,0.9118,500,CO-02358
CO,Jefferson,Westminster Pr&l - 10455 North Sheridan Boulevard,0.9189,500,CO-02359
CO,Jefferson,The Applewood School,0.9623,500,CO-02360
CO,Jefferson,Abiding Hope Preschool Inc,0.97675,500,CO-02361
CO,Jefferson,Addenbrooke Classical Academy Preschool,0.9273,500,CO-02362
CO,Jefferson,Advantage Learning Center,0.9881,500,CO-02363
CO,Jefferson,Aspen Creek Academy,1,500,CO-02364
CO,Jefferson,Augustine Classical Preschool - 480 South Kipling Street,0.8462,500,CO-02365
CO,Jefferson,Bergen Meadow Preschool,1,500,CO-02366
CO,Jefferson,Bethlehem Lutheran Preschool,0.938,500,CO-02367
CO,Jefferson,Betty Adams Preschool,0.8824,500,CO-02368
CO,Jefferson,Blue Heron Preschool,0.95,500,CO-02369
CO,Jefferson,The Goddard School of Littleton,0.8467,500,CO-02370
CO,Jefferson,Campbell Cottage #5,0.96,500,CO-02371
CO,Jefferson,Childrens Ctr At Red Rocks Comm College,0.98,500,CO-02372
CO,Jefferson,Westview Recreation Center Preschool,0.9574,500,CO-02373
CO,Jefferson,Colorado Academy Employee Child Care Ctr,1,500,CO-02374
CO,Jefferson,Colorado Christian Montessori Preschool,0.9865,500,CO-02375
CO,Jefferson,Colorado Kids Academy,1,500,CO-02376
CO,Jefferson,Columbine Area Preschool,1,500,CO-02377
CO,Jefferson,Compass Montessori School,0.9836,500,CO-02378
CO,Jefferson,Compass Montessori School Golden Campus,0.9524,500,CO-02379
CO,Jefferson,Concordia Lutheran Preschool,1,500,CO-02380
CO,Jefferson,Cornerstone Montessori Preschool,0.93325,500,CO-02381
CO,Jefferson,Coronado Preschool,0.9063,500,CO-02382
CO,Jefferson,Cradle To Crayons,1,500,CO-02383
CO,Jefferson,Denver Christian Preschool,0.975,500,CO-02384
CO,Jefferson,Edgewater Preschool,0.9394,500,CO-02385
CO,Jefferson,Growing Hearts and Minds,1,500,CO-02386
CO,Jefferson,Elk Creek Preschool,0.9697,500,CO-02387
CO,Jefferson,Episcopal Day School Of Evergreen,1,500,CO-02388
CO,Jefferson,Evergreen Country Day School,1,500,CO-02389
CO,Jefferson,Explore & Discover A Highland Park Cooperati,1,500,CO-02390
CO,Jefferson,Fletcher Miller School For Disable Child Preschool,0.9143,500,CO-02391
CO,Jefferson,Foothills Christian Preschool,0.93285,500,CO-02392
CO,Jefferson,The Ridge Recreation Center Preschool,0.9524,500,CO-02393
CO,Jefferson,Foothills Preschool,0.8947,500,CO-02394
CO,Jefferson,Foster Preschool,0.973,500,CO-02395
CO,Jefferson,Foundations Ece,0.9792,500,CO-02396
CO,Jefferson,Free Horizon Montessori,0.9733,500,CO-02397
CO,Jefferson,Front Range Christian Preschool,0.82955,500,CO-02398
CO,Jefferson,Golden Recreation Preschool,0.9881,500,CO-02399
CO,Jefferson,Green Mountain Village Preschool,0.9773,500,CO-02400
CO,Jefferson,Happy Valley Children's Ranch,0.9779,500,CO-02401
CO,Jefferson,Home Early Learning Center,0.8947,500,CO-02402
CO,Jefferson,Jacob Academy - 1020 South Flower Street,0.9512,500,CO-02403
CO,Jefferson,Jacob Academy - 10790 West Jewell Avenue,0.9796,500,CO-02404
CO,Jefferson,Jacob Academy - 1139 South Alkire Street,1,500,CO-02405
CO,Jefferson,Jefferson County Head Start - 5150 Allison Street,0.9625,500,CO-02406
CO,Jefferson,Jefferson County Open School Preschool,0.9474,500,CO-02407
CO,Jefferson,Kendallvue Preschool,0.9649,500,CO-02408
CO,Jefferson,Kendrick Lakes Preschool,0.975,500,CO-02409
CO,Jefferson,Kids Discovery Day,0.9884,500,CO-02410
CO,Jefferson,West Woods Kindercare,1,500,CO-02411
CO,Jefferson,Kyffin Preschool (pleasant View Preschool),0.975,500,CO-02412
CO,Jefferson,La Petite Academy - 11180 Eaton Street,0.9545,500,CO-02413
CO,Jefferson,Lake Arbor Center,1,500,CO-02414
CO,Jefferson,Thomas Learning Centers - Lakewood,1,500,CO-02415
CO,Jefferson,Lakewood United Methodist Pdo + Preschool,0.9875,500,CO-02416
CO,Jefferson,Lawrence Preschool,1,500,CO-02417
CO,Jefferson,Lch Learning Center,0.96,500,CO-02418
CO,Jefferson,Learn Play Move Preschool @dsg,1,500,CO-02419
CO,Jefferson,Leawood Preschool,0.9412,500,CO-02420
CO,Jefferson,Lightway At Sloan's,1,500,CO-02421
